Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P0ACB0	P21507	DNAB	SRMB					16606699:0096:HT
P0ACB0	P39264	DNAB	FIMI					15690043:0007:HT|15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0ACB0	P45465	DNAB	YRAN					16606699:0096:HT
P0ACB0	P60723	DNAB	RPLD					15690043:0007:HT|15690043:0096:HT|15690043:0676:HT
P0ACB0	P75990	DNAB	BLUF					16606699:0096:HT
P0ACB0	P77559	DNAB	YNFL					16606699:0096:HT
P0ACB0	P77732	DNAB	RHMR					15690043:0096:HT|19402753:0676:HT|15690043:0676:HT
P0ACB2	P0ACF0	HEMB	HUPA					19402753:0676:HT
P0ACB2	P0AE08	HEMB	AHPC					19402753:0676:HT
P0ACB2	P0AE85	HEMB	CPXP					19402753:0676:HT
P0ACB2	P0AEU0	HEMB	HISJ					16606699:0096:HT
P0ACB2	P0AFY2	HEMB	SANA					16606699:0096:HT
P0ACB2	P0AG59	HEMB	RPSN					19402753:0676:HT
P0ACB2	P10121	HEMB	FTSY					16606699:0096:HT
P0ACB2	P23538	HEMB	PPSA					19402753:0676:HT
P0ACB2	P39099	HEMB	DEGQ					19402753:0676:HT
P0ACB2	P41409	HEMB	RIHA					16606699:0096:HT
P0ACB2	P42593	HEMB	FADH					16606699:0096:HT
P0ACB2	P68066	HEMB	GRCA					19402753:0676:HT
P0ACB4	P0ACT6	HEMG	UIDR					16606699:0096:HT
P0ACB4	P0AEN1	HEMG	FRE					16606699:0096:HT
P0ACB4	P0AFX4	HEMG	RSD					16606699:0096:HT
P0ACB4	P17444	HEMG	BETA					16606699:0096:HT
P0ACB4	P17445	HEMG	BETB					16606699:0096:HT
P0ACB4	P17993	HEMG	UBIG					16606699:0096:HT
P0ACB4	P25539	HEMG	RIBD					16606699:0096:HT
P0ACB4	P30136	HEMG	THIC					16606699:0096:HT
P0ACB4	P31600	HEMG	NFRA					16606699:0096:HT
P0ACB4	P36928	HEMG	YEGD					16606699:0096:HT
P0ACB4	P75767	HEMG	YBHK					16606699:0096:HT
P0ACB4	P76346	HEMG	MTFA					16606699:0096:HT
P0ACB4	P77570	HEMG	ANMK					16606699:0096:HT
P0ACB7	P0ACV4	HEMY	LAPA					19402753:0676:HT
P0ACB7	P16678	HEMY	PHNK					19402753:0676:HT
P0ACB7	P16687	HEMY	PHNI					19402753:0676:HT
P0ACB7	P16688	HEMY	PHNJ					19402753:0676:HT
P0ACC3	P0ADE8	ERPA	YGFZ					19402753:0676:HT
P0ACC3	P13035	ERPA	GLPD					16606699:0096:HT
P0ACC3	P31448	ERPA	YIDK					16606699:0096:HT
P0ACC7	P0AG44	GLMU	RPLQ					16606699:0096:HT
